row_id,call_id,agent_id,call_start_time,call_end_time,duration,department_id,company_id,call_status,call_outcome
643,CALL_000643,AGT_007,1729818440000,1729821500000,51.0,1,5,abandoned,escalated
644,CALL_000644,AGT_010,1728994220000,1728997100000,48.0,1,3,completed,resolved
645,CALL_000645,AGT_047,1728458480000,1728459920000,24.0,1,7,transferred,escalated
646,CALL_000646,AGT_016,1729617260000,1729619060000,30.0,3,4,transferred,resolved
647,CALL_000647,AGT_045,1729397840000,1729398320000,8.0,4,1,completed,follow_up
648,CALL_000648,AGT_016,1729597520000,1729597820000,5.0,2,7,completed,follow_up
649,CALL_000649,AGT_015,1729677260000,1729679420000,36.0,1,5,abandoned,resolved
650,CALL_000650,AGT_010,1729933880000,1729934120000,4.0,1,8,transferred,follow_up
651,CALL_000651,AGT_025,1728855800000,1728858140000,39.0,1,4,transferred,escalated
652,CALL_000652,AGT_042,1729090400000,1729093640000,54.0,4,10,completed,resolved
653,CALL_000653,AGT_014,1729711100000,1729713980000,48.0,2,6,abandoned,follow_up
654,CALL_000654,AGT_036,1728268220000,1728270320000,35.0,5,2,transferred,resolved
655,CALL_000655,AGT_041,1730387900000,1730389340000,24.0,2,1,transferred,escalated
656,CALL_000656,AGT_037,1729733180000,1729733300000,2.0,4,10,abandoned,escalated
657,CALL_000657,AGT_023,1729390820000,1729392380000,26.0,2,5,abandoned,follow_up
658,CALL_000658,AGT_015,1730439800000,1730440520000,12.0,4,10,transferred,escalated
659,CALL_000659,AGT_037,1728806540000,1728809480000,49.0,3,6,transferred,resolved
660,CALL_000660,AGT_048,1728771620000,1728772880000,21.0,3,6,abandoned,escalated
661,CALL_000661,AGT_035,1729593860000,1729594520000,11.0,3,4,transferred,resolved
662,CALL_000662,AGT_028,1728361580000,1728362840000,21.0,1,7,completed,resolved
663,CALL_000663,AGT_021,1728633500000,1728636020000,42.0,4,4,completed,escalated
664,CALL_000664,AGT_033,1728271340000,1728273080000,29.0,4,9,abandoned,follow_up
665,CALL_000665,AGT_033,1729040120000,1729041140000,17.0,5,3,abandoned,escalated
666,CALL_000666,AGT_036,1729889780000,1729891820000,34.0,2,3,abandoned,resolved
667,CALL_000667,AGT_050,1730821040000,1730821760000,12.0,1,8,completed,resolved
668,CALL_000668,AGT_003,1729501160000,1729502240000,18.0,3,7,transferred,escalated
669,CALL_000669,AGT_042,1730010920000,1730011700000,13.0,1,5,completed,follow_up
670,CALL_000670,AGT_039,1729499900000,1729502300000,40.0,2,5,transferred,follow_up
671,CALL_000671,AGT_038,1729334720000,1729335800000,18.0,3,3,completed,resolved
672,CALL_000672,AGT_018,1728913700000,1728915860000,36.0,5,7,transferred,resolved
673,CALL_000673,AGT_014,1728361220000,1728363680000,41.0,1,4,completed,follow_up
674,CALL_000674,AGT_038,1728338780000,1728342320000,59.0,2,2,abandoned,escalated
675,CALL_000675,AGT_032,1728909320000,1728912860000,59.0,5,10,completed,resolved
676,CALL_000676,AGT_020,1729006820000,1729008800000,33.0,3,6,transferred,resolved
677,CALL_000677,AGT_036,1729615640000,1729618040000,40.0,5,10,completed,follow_up
678,CALL_000678,AGT_023,1728661280000,1728664700000,57.0,3,3,completed,escalated
679,CALL_000679,AGT_025,1729618160000,1729620440000,38.0,1,1,completed,follow_up
680,CALL_000680,AGT_025,1730566520000,1730566700000,3.0,1,5,abandoned,escalated
681,CALL_000681,AGT_031,1728877160000,1728880460000,55.0,3,7,completed,escalated
682,CALL_000682,AGT_038,1730785580000,1730787020000,24.0,3,3,abandoned,escalated
683,CALL_000683,AGT_022,1730139980000,1730140040000,1.0,3,7,abandoned,resolved
684,CALL_000684,AGT_039,1730088080000,1730088680000,10.0,1,7,completed,follow_up
685,CALL_000685,AGT_002,1730646980000,1730648840000,31.0,5,10,completed,follow_up
686,CALL_000686,AGT_019,1728580760000,1728584060000,55.0,5,1,completed,escalated
687,CALL_000687,AGT_043,1729847660000,1729851140000,58.0,5,2,transferred,resolved
688,CALL_000688,AGT_011,1729871540000,1729871780000,4.0,5,4,completed,resolved
689,CALL_000689,AGT_003,1729094780000,1729095320000,9.0,5,8,abandoned,follow_up
690,CALL_000690,AGT_015,1729832480000,1729833080000,10.0,2,9,completed,resolved
691,CALL_000691,AGT_020,1730162300000,1730163920000,27.0,4,1,transferred,resolved
692,CALL_000692,AGT_047,1730575940000,1730576420000,8.0,4,7,completed,escalated
693,CALL_000693,AGT_020,1730384120000,1730385560000,24.0,5,8,transferred,resolved
694,CALL_000694,AGT_021,1729693400000,1729695920000,42.0,3,8,transferred,escalated
695,CALL_000695,AGT_022,1730752340000,1730755820000,58.0,3,5,completed,follow_up
696,CALL_000696,AGT_048,1729734260000,1729736600000,39.0,3,7,abandoned,resolved
697,CALL_000697,AGT_007,1729672820000,1729675580000,46.0,4,1,transferred,follow_up
698,CALL_000698,AGT_011,1729481120000,1729483100000,33.0,1,3,completed,follow_up
699,CALL_000699,AGT_036,1730168300000,1730170940000,44.0,3,6,completed,resolved
700,CALL_000700,AGT_009,1729675100000,1729678100000,50.0,3,5,abandoned,resolved
701,CALL_000701,AGT_016,1728294740000,1728296060000,22.0,5,4,transferred,follow_up
702,CALL_000702,AGT_032,1728483740000,1728486560000,47.0,4,10,transferred,resolved
703,CALL_000703,AGT_032,1728983360000,1728984620000,21.0,5,10,completed,escalated
704,CALL_000704,AGT_024,1728491660000,1728494060000,40.0,4,8,completed,escalated
705,CALL_000705,AGT_025,1730485760000,1730488700000,49.0,5,3,abandoned,resolved
706,CALL_000706,AGT_016,1729827980000,1729831580000,60.0,1,9,abandoned,follow_up
707,CALL_000707,AGT_035,1729281260000,1729284500000,54.0,4,4,transferred,resolved
708,CALL_000708,AGT_050,1729307420000,1729310960000,59.0,4,9,transferred,resolved
709,CALL_000709,AGT_007,1729130180000,1729131020000,14.0,1,6,completed,follow_up
710,CALL_000710,AGT_040,1729105580000,1729105760000,3.0,5,6,transferred,follow_up
711,CALL_000711,AGT_034,1729103120000,1729103480000,6.0,3,8,abandoned,escalated
712,CALL_000712,AGT_021,1728307220000,1728308600000,23.0,4,8,abandoned,follow_up
713,CALL_000713,AGT_009,1728353060000,1728353240000,3.0,1,5,completed,escalated
714,CALL_000714,AGT_035,1730046200000,1730047760000,26.0,4,3,abandoned,follow_up
715,CALL_000715,AGT_021,1729274540000,1729274660000,2.0,5,7,abandoned,resolved
716,CALL_000716,AGT_005,1729523960000,1729527500000,59.0,2,8,abandoned,escalated
717,CALL_000717,AGT_003,1730147900000,1730151380000,58.0,5,9,abandoned,escalated
718,CALL_000718,AGT_026,1729226120000,1729226900000,13.0,2,7,completed,escalated
719,CALL_000719,AGT_035,1729340420000,1729340540000,2.0,3,9,completed,resolved
720,CALL_000720,AGT_025,1729290980000,1729292960000,33.0,4,3,transferred,resolved
721,CALL_000721,AGT_009,1729871120000,1729871900000,13.0,4,4,abandoned,resolved
722,CALL_000722,AGT_016,1728285080000,1728288500000,57.0,1,4,transferred,resolved
723,CALL_000723,AGT_028,1728744440000,1728747800000,56.0,2,8,completed,resolved
724,CALL_000724,AGT_016,1728510020000,1728512060000,34.0,5,2,completed,escalated
725,CALL_000725,AGT_034,1730076080000,1730077940000,31.0,1,4,completed,resolved
726,CALL_000726,AGT_008,1730067800000,1730069360000,26.0,3,5,completed,escalated
727,CALL_000727,AGT_041,1730082380000,1730085020000,44.0,5,5,completed,resolved
728,CALL_000728,AGT_022,1728319400000,1728320600000,20.0,3,4,completed,follow_up
729,CALL_000729,AGT_007,1728867800000,1728868760000,16.0,4,2,completed,escalated
730,CALL_000730,AGT_040,1730230640000,1730231000000,6.0,1,3,abandoned,follow_up
731,CALL_000731,AGT_027,1728377360000,1728380900000,59.0,2,6,transferred,escalated
732,CALL_000732,AGT_036,1730805980000,1730806160000,3.0,1,2,completed,follow_up
733,CALL_000733,AGT_015,1730722460000,1730725820000,56.0,5,3,abandoned,resolved
734,CALL_000734,AGT_030,1728384020000,1728385280000,21.0,3,6,abandoned,resolved
735,CALL_000735,AGT_012,1728367520000,1728368540000,17.0,3,1,transferred,resolved
736,CALL_000736,AGT_047,1730041340000,1730042960000,27.0,4,7,completed,escalated
737,CALL_000737,AGT_039,1730729420000,1730729600000,3.0,2,10,transferred,follow_up
738,CALL_000738,AGT_013,1728473660000,1728477020000,56.0,3,6,completed,resolved
739,CALL_000739,AGT_031,1730200220000,1730202680000,41.0,3,3,abandoned,follow_up
740,CALL_000740,AGT_049,1728301880000,1728303920000,34.0,1,6,abandoned,follow_up
741,CALL_000741,AGT_013,1729388900000,1729389800000,15.0,2,5,abandoned,resolved
742,CALL_000742,AGT_024,1729156400000,1729159160000,46.0,1,1,abandoned,resolved
743,CALL_000743,AGT_036,1730806340000,1730807960000,27.0,1,8,transferred,follow_up
744,CALL_000744,AGT_012,1729421480000,1729425020000,59.0,3,5,completed,resolved
745,CALL_000745,AGT_046,1729881800000,1729882100000,5.0,2,4,completed,resolved
746,CALL_000746,AGT_014,1730444240000,1730446340000,35.0,2,1,transferred,resolved
747,CALL_000747,AGT_006,1729643000000,1729646480000,58.0,1,9,completed,escalated
748,CALL_000748,AGT_030,1729050020000,1729053440000,57.0,3,1,abandoned,follow_up
749,CALL_000749,AGT_028,1730394020000,1730397200000,53.0,3,5,completed,follow_up
750,CALL_000750,AGT_011,1729385840000,1729389140000,55.0,1,2,abandoned,escalated
751,CALL_000751,AGT_025,1728615500000,1728616160000,11.0,1,6,transferred,follow_up
752,CALL_000752,AGT_025,1730237480000,1730239640000,36.0,4,10,completed,resolved
753,CALL_000753,AGT_019,1728295760000,1728296540000,13.0,2,8,transferred,follow_up
754,CALL_000754,AGT_038,1729482680000,1729483700000,17.0,4,9,completed,resolved
755,CALL_000755,AGT_032,1730411420000,1730412800000,23.0,5,3,abandoned,escalated
756,CALL_000756,AGT_016,1730409200000,1730412260000,51.0,5,5,transferred,resolved
757,CALL_000757,AGT_002,1730658380000,1730658500000,2.0,2,6,completed,follow_up
758,CALL_000758,AGT_040,1728643760000,1728647180000,57.0,1,4,abandoned,follow_up
759,CALL_000759,AGT_010,1729289720000,1729292660000,49.0,5,2,transferred,follow_up
760,CALL_000760,AGT_002,1729106180000,1729109300000,52.0,5,7,transferred,escalated
761,CALL_000761,AGT_028,1728768200000,1728769100000,15.0,4,10,completed,escalated
762,CALL_000762,AGT_007,1729938320000,1729939160000,14.0,1,3,completed,follow_up
763,CALL_000763,AGT_012,1730077640000,1730080880000,54.0,3,10,completed,resolved
764,CALL_000764,AGT_040,1729751300000,1729753880000,43.0,2,4,abandoned,escalated
765,CALL_000765,AGT_007,1730869760000,1730872640000,48.0,5,9,completed,follow_up
766,CALL_000766,AGT_044,1728395120000,1728395600000,8.0,1,5,transferred,follow_up
767,CALL_000767,AGT_001,1729011140000,1729012820000,28.0,2,3,transferred,escalated
768,CALL_000768,AGT_015,1730577140000,1730577620000,8.0,5,6,completed,escalated
769,CALL_000769,AGT_005,1728724820000,1728727160000,39.0,5,7,completed,escalated
770,CALL_000770,AGT_024,1729917620000,1729919240000,27.0,4,5,transferred,resolved
771,CALL_000771,AGT_035,1730171720000,1730174240000,42.0,3,1,abandoned,resolved
772,CALL_000772,AGT_050,1730676320000,1730678900000,43.0,3,7,completed,follow_up
773,CALL_000773,AGT_024,1729985420000,1729987280000,31.0,5,10,completed,escalated
774,CALL_000774,AGT_050,1729994120000,1729996220000,35.0,1,2,transferred,resolved
775,CALL_000775,AGT_012,1730170040000,1730171420000,23.0,4,6,completed,escalated
776,CALL_000776,AGT_041,1729840160000,1729841660000,25.0,4,4,abandoned,follow_up
777,CALL_000777,AGT_046,1730506460000,1730507480000,17.0,5,3,transferred,resolved
778,CALL_000778,AGT_048,1728816980000,1728819200000,37.0,3,6,completed,resolved
779,CALL_000779,AGT_029,1728424280000,1728425720000,24.0,3,9,transferred,resolved
780,CALL_000780,AGT_016,1729738640000,1729739180000,9.0,5,3,completed,follow_up
781,CALL_000781,AGT_046,1730310380000,1730313800000,57.0,1,2,completed,escalated
782,CALL_000782,AGT_048,1728314300000,1728314960000,11.0,1,2,completed,resolved
783,CALL_000783,AGT_026,1730809400000,1730811380000,33.0,3,9,abandoned,follow_up
784,CALL_000784,AGT_004,1730430260000,1730432120000,31.0,3,4,abandoned,escalated
785,CALL_000785,AGT_045,1728655220000,1728657800000,43.0,5,2,transferred,follow_up
786,CALL_000786,AGT_005,1729529600000,1729532720000,52.0,2,6,completed,escalated
787,CALL_000787,AGT_014,1729899020000,1729901300000,38.0,2,3,completed,follow_up
788,CALL_000788,AGT_047,1729536200000,1729539500000,55.0,2,6,abandoned,escalated
789,CALL_000789,AGT_001,1730500760000,1730501420000,11.0,3,7,completed,resolved
790,CALL_000790,AGT_050,1729889960000,1729891820000,31.0,2,10,abandoned,escalated
791,CALL_000791,AGT_006,1730320580000,1730324180000,60.0,1,8,completed,follow_up
792,CALL_000792,AGT_027,1730321480000,1730323280000,30.0,2,5,transferred,follow_up
793,CALL_000793,AGT_044,1730158820000,1730159780000,16.0,2,2,completed,escalated
794,CALL_000794,AGT_039,1730330120000,1730330720000,10.0,2,1,completed,resolved
795,CALL_000795,AGT_010,1729008800000,1729009340000,9.0,3,4,abandoned,resolved
796,CALL_000796,AGT_006,1728383120000,1728385700000,43.0,2,9,completed,escalated
797,CALL_000797,AGT_010,1729481240000,1729482320000,18.0,2,4,completed,escalated
798,CALL_000798,AGT_039,1730329580000,1730330180000,10.0,3,6,abandoned,follow_up
799,CALL_000799,AGT_009,1730331680000,1730333420000,29.0,3,8,transferred,resolved
800,CALL_000800,AGT_029,1729812980000,1729814720000,29.0,2,5,transferred,escalated
801,CALL_000801,AGT_043,1730298020000,1730299520000,25.0,4,8,abandoned,resolved
802,CALL_000802,AGT_026,1729590440000,1729593440000,50.0,4,10,abandoned,escalated
803,CALL_000803,AGT_022,1730700800000,1730701400000,10.0,2,3,abandoned,escalated
804,CALL_000804,AGT_049,1729120400000,1729122800000,40.0,3,2,abandoned,resolved
805,CALL_000805,AGT_015,1728260000000,1728260300000,5.0,1,6,abandoned,escalated
806,CALL_000806,AGT_044,1730331380000,1730332760000,23.0,4,2,transferred,escalated
807,CALL_000807,AGT_019,1729887860000,1729888460000,10.0,1,4,transferred,follow_up
808,CALL_000808,AGT_036,1729429940000,1729432580000,44.0,4,3,abandoned,escalated
809,CALL_000809,AGT_045,1730694680000,1730695640000,16.0,1,8,completed,escalated
810,CALL_000810,AGT_044,1729093820000,1729095260000,24.0,3,4,abandoned,escalated
811,CALL_000811,AGT_023,1729890560000,1729892180000,27.0,5,8,completed,follow_up
812,CALL_000812,AGT_048,1729232960000,1729233320000,6.0,2,8,abandoned,resolved
813,CALL_000813,AGT_035,1729526780000,1729530080000,55.0,2,9,abandoned,follow_up
814,CALL_000814,AGT_013,1728853460000,1728854300000,14.0,2,8,transferred,follow_up
815,CALL_000815,AGT_030,1730697800000,1730699120000,22.0,4,3,completed,resolved
816,CALL_000816,AGT_019,1730754680000,1730756360000,28.0,5,10,completed,follow_up
817,CALL_000817,AGT_027,1728919940000,1728923420000,58.0,3,1,transferred,resolved
818,CALL_000818,AGT_006,1729773380000,1729773980000,10.0,3,5,transferred,follow_up
819,CALL_000819,AGT_010,1729170860000,1729174340000,58.0,5,5,transferred,resolved
820,CALL_000820,AGT_030,1728266360000,1728268940000,43.0,1,7,transferred,escalated
821,CALL_000821,AGT_048,1728631700000,1728632600000,15.0,1,4,completed,follow_up
822,CALL_000822,AGT_002,1730049560000,1730051240000,28.0,2,7,completed,follow_up
823,CALL_000823,AGT_017,1729066040000,1729067600000,26.0,1,4,abandoned,follow_up
824,CALL_000824,AGT_026,1729878980000,1729882340000,56.0,2,10,abandoned,follow_up
825,CALL_000825,AGT_005,1729656920000,1729657940000,17.0,1,4,transferred,escalated
826,CALL_000826,AGT_034,1728675140000,1728678500000,56.0,1,4,transferred,follow_up
827,CALL_000827,AGT_021,1729383860000,1729387340000,58.0,1,9,transferred,escalated
828,CALL_000828,AGT_049,1728512540000,1728515540000,50.0,4,9,abandoned,escalated
829,CALL_000829,AGT_033,1728442100000,1728443600000,25.0,4,2,abandoned,escalated
830,CALL_000830,AGT_005,1728677900000,1728680660000,46.0,1,9,abandoned,escalated
831,CALL_000831,AGT_016,1728876980000,1728877040000,1.0,1,3,abandoned,resolved
832,CALL_000832,AGT_050,1730594720000,1730595680000,16.0,4,2,abandoned,resolved
833,CALL_000833,AGT_021,1729666520000,1729669040000,42.0,4,10,abandoned,follow_up
834,CALL_000834,AGT_005,1730240360000,1730241200000,14.0,1,7,abandoned,resolved
835,CALL_000835,AGT_030,1728624440000,1728624860000,7.0,3,4,transferred,resolved
836,CALL_000836,AGT_049,1729517120000,1729519580000,41.0,4,3,transferred,follow_up
837,CALL_000837,AGT_009,1728678560000,1728678980000,7.0,4,2,transferred,follow_up
838,CALL_000838,AGT_028,1728433820000,1728434660000,14.0,2,1,transferred,follow_up
839,CALL_000839,AGT_033,1729477820000,1729478120000,5.0,4,10,abandoned,resolved
840,CALL_000840,AGT_036,1730190200000,1730193440000,54.0,4,6,completed,resolved
841,CALL_000841,AGT_003,1728730520000,1728732980000,41.0,1,2,abandoned,follow_up
842,CALL_000842,AGT_027,1728984020000,1728984920000,15.0,3,2,completed,escalated
843,CALL_000843,AGT_021,1730142200000,1730143460000,21.0,4,2,transferred,follow_up
844,CALL_000844,AGT_023,1730002820000,1730003780000,16.0,5,5,abandoned,escalated
845,CALL_000845,AGT_034,1730591660000,1730592020000,6.0,1,10,transferred,escalated
846,CALL_000846,AGT_035,1730195720000,1730198660000,49.0,3,6,abandoned,follow_up
847,CALL_000847,AGT_049,1729734860000,1729737380000,42.0,5,5,transferred,follow_up
848,CALL_000848,AGT_027,1730204360000,1730207480000,52.0,4,3,completed,follow_up
849,CALL_000849,AGT_018,1729642880000,1729645700000,47.0,3,6,completed,resolved
850,CALL_000850,AGT_010,1729393220000,1729394360000,19.0,1,4,completed,escalated
851,CALL_000851,AGT_039,1729993400000,1729994300000,15.0,4,2,abandoned,resolved
852,CALL_000852,AGT_007,1729778960000,1729782200000,54.0,5,3,completed,resolved
853,CALL_000853,AGT_037,1728849260000,1728850220000,16.0,3,2,abandoned,follow_up
854,CALL_000854,AGT_037,1729764800000,1729766780000,33.0,1,8,completed,resolved
855,CALL_000855,AGT_009,1728476000000,1728476840000,14.0,3,10,completed,follow_up
856,CALL_000856,AGT_039,1729632020000,1729633520000,25.0,1,9,abandoned,escalated
857,CALL_000857,AGT_013,1729346900000,1729348520000,27.0,5,5,abandoned,follow_up
858,CALL_000858,AGT_006,1730576480000,1730578520000,34.0,2,5,completed,resolved
859,CALL_000859,AGT_022,1729125320000,1729128800000,58.0,2,2,abandoned,resolved
860,CALL_000860,AGT_027,1730782820000,1730785880000,51.0,3,1,completed,follow_up
861,CALL_000861,AGT_018,1730456240000,1730457440000,20.0,3,4,abandoned,follow_up
862,CALL_000862,AGT_045,1730491340000,1730491520000,3.0,1,2,transferred,resolved
863,CALL_000863,AGT_004,1728933020000,1728935300000,38.0,2,5,transferred,escalated
864,CALL_000864,AGT_007,1729165520000,1729168520000,50.0,4,3,transferred,escalated
865,CALL_000865,AGT_011,1730491820000,1730493860000,34.0,2,7,transferred,follow_up
866,CALL_000866,AGT_034,1730635760000,1730639060000,55.0,5,1,transferred,escalated
867,CALL_000867,AGT_023,1729226360000,1729227020000,11.0,3,2,completed,resolved
868,CALL_000868,AGT_033,1729064420000,1729066040000,27.0,4,1,transferred,follow_up
869,CALL_000869,AGT_023,1730693960000,1730695700000,29.0,3,6,transferred,resolved
870,CALL_000870,AGT_028,1730781980000,1730783240000,21.0,5,7,transferred,resolved
871,CALL_000871,AGT_004,1728453680000,1728456260000,43.0,2,7,transferred,escalated
872,CALL_000872,AGT_021,1728202160000,1728204920000,46.0,3,6,abandoned,follow_up
873,CALL_000873,AGT_044,1728512180000,1728515600000,57.0,3,4,completed,follow_up
874,CALL_000874,AGT_033,1729202720000,1729203200000,8.0,4,7,transferred,escalated
875,CALL_000875,AGT_039,1729311080000,1729311440000,6.0,3,9,transferred,resolved
876,CALL_000876,AGT_008,1730019320000,1730020220000,15.0,4,8,transferred,resolved
877,CALL_000877,AGT_005,1730598740000,1730599700000,16.0,2,4,completed,resolved
878,CALL_000878,AGT_047,1729810700000,1729810880000,3.0,5,5,abandoned,resolved
879,CALL_000879,AGT_008,1728724040000,1728725300000,21.0,5,8,completed,follow_up
880,CALL_000880,AGT_050,1730730680000,1730732720000,34.0,4,5,abandoned,follow_up
881,CALL_000881,AGT_023,1728513380000,1728515060000,28.0,5,10,transferred,escalated
882,CALL_000882,AGT_023,1728994220000,1728995420000,20.0,1,2,transferred,escalated
883,CALL_000883,AGT_032,1730322980000,1730323820000,14.0,3,3,completed,follow_up
884,CALL_000884,AGT_012,1728324140000,1728325520000,23.0,1,3,completed,follow_up
885,CALL_000885,AGT_021,1729432460000,1729433840000,23.0,4,6,abandoned,resolved
886,CALL_000886,AGT_021,1729633400000,1729635620000,37.0,1,5,abandoned,resolved
887,CALL_000887,AGT_029,1729182560000,1729185020000,41.0,5,8,completed,escalated
888,CALL_000888,AGT_037,1730437040000,1730438780000,29.0,4,8,abandoned,follow_up
889,CALL_000889,AGT_046,1729224980000,1729225520000,9.0,5,6,completed,escalated
890,CALL_000890,AGT_034,1729473260000,1729473380000,2.0,5,9,abandoned,follow_up
891,CALL_000891,AGT_003,1729858340000,1729861220000,48.0,5,2,completed,resolved
892,CALL_000892,AGT_011,1730681420000,1730682560000,19.0,4,3,completed,escalated
893,CALL_000893,AGT_027,1728851840000,1728854720000,48.0,5,8,completed,escalated
894,CALL_000894,AGT_040,1728783920000,1728784820000,15.0,4,8,abandoned,follow_up
895,CALL_000895,AGT_039,1729927880000,1729930700000,47.0,1,3,abandoned,resolved
896,CALL_000896,AGT_005,1729156640000,1729157360000,12.0,5,9,abandoned,escalated
897,CALL_000897,AGT_020,1730524520000,1730525420000,15.0,1,6,completed,resolved
898,CALL_000898,AGT_041,1729623380000,1729623980000,10.0,1,8,abandoned,escalated
899,CALL_000899,AGT_046,1729677200000,1729680560000,56.0,2,8,abandoned,resolved
900,CALL_000900,AGT_046,1729680560000,1729680980000,7.0,1,4,completed,follow_up
901,CALL_000901,AGT_026,1729021220000,1729021640000,7.0,3,9,transferred,escalated
902,CALL_000902,AGT_011,1730520860000,1730524460000,60.0,4,10,completed,escalated
903,CALL_000903,AGT_024,1729744520000,1729744880000,6.0,2,8,abandoned,resolved
904,CALL_000904,AGT_048,1729372700000,1729373000000,5.0,5,1,completed,resolved
905,CALL_000905,AGT_016,1729250240000,1729253240000,50.0,3,10,transferred,escalated
906,CALL_000906,AGT_010,1728923480000,1728924440000,16.0,2,5,completed,follow_up
907,CALL_000907,AGT_008,1729452800000,1729454660000,31.0,4,2,abandoned,resolved
908,CALL_000908,AGT_031,1730142140000,1730145740000,60.0,5,8,transferred,resolved
909,CALL_000909,AGT_014,1730740040000,1730742620000,43.0,3,1,abandoned,resolved
910,CALL_000910,AGT_024,1728914180000,1728915380000,20.0,4,8,transferred,escalated
911,CALL_000911,AGT_002,1730712320000,1730713040000,12.0,5,10,transferred,escalated
912,CALL_000912,AGT_038,1730447120000,1730447300000,3.0,2,4,completed,escalated
913,CALL_000913,AGT_031,1728805460000,1728808700000,54.0,1,7,completed,escalated
914,CALL_000914,AGT_007,1729916360000,1729918760000,40.0,5,3,abandoned,follow_up
915,CALL_000915,AGT_008,1729490660000,1729493900000,54.0,3,5,completed,follow_up
916,CALL_000916,AGT_003,1729255340000,1729257260000,32.0,2,3,completed,escalated
917,CALL_000917,AGT_004,1729873100000,1729873820000,12.0,5,5,transferred,follow_up
918,CALL_000918,AGT_043,1728996260000,1728999200000,49.0,2,3,completed,resolved
919,CALL_000919,AGT_003,1728555620000,1728559160000,59.0,4,1,transferred,resolved
920,CALL_000920,AGT_035,1728339140000,1728341960000,47.0,3,10,transferred,resolved
921,CALL_000921,AGT_018,1729240340000,1729243760000,57.0,5,5,transferred,escalated
922,CALL_000922,AGT_035,1730160500000,1730163800000,55.0,1,1,abandoned,resolved
923,CALL_000923,AGT_016,1730108180000,1730109500000,22.0,2,5,abandoned,follow_up
924,CALL_000924,AGT_044,1728827780000,1728830600000,47.0,1,1,abandoned,escalated
925,CALL_000925,AGT_031,1729628660000,1729629320000,11.0,3,9,transferred,follow_up
926,CALL_000926,AGT_002,1728436340000,1728438200000,31.0,3,5,abandoned,resolved
927,CALL_000927,AGT_029,1730807000000,1730808320000,22.0,1,9,abandoned,resolved
928,CALL_000928,AGT_024,1728740060000,1728743600000,59.0,2,1,completed,resolved
929,CALL_000929,AGT_001,1730592860000,1730594780000,32.0,4,3,abandoned,escalated
930,CALL_000930,AGT_005,1729886480000,1729889180000,45.0,3,6,abandoned,follow_up
931,CALL_000931,AGT_016,1730056100000,1730057840000,29.0,2,6,transferred,escalated
932,CALL_000932,AGT_050,1730223920000,1730226080000,36.0,2,6,transferred,escalated
933,CALL_000933,AGT_036,1729644260000,1729644860000,10.0,2,5,transferred,resolved
934,CALL_000934,AGT_038,1729953500000,1729955480000,33.0,4,8,transferred,escalated
935,CALL_000935,AGT_041,1730379440000,1730382080000,44.0,2,10,transferred,escalated
936,CALL_000936,AGT_050,1729161380000,1729164080000,45.0,3,2,transferred,resolved
937,CALL_000937,AGT_003,1728205760000,1728207140000,23.0,4,9,abandoned,escalated
938,CALL_000938,AGT_041,1729060460000,1729062680000,37.0,4,4,transferred,resolved
939,CALL_000939,AGT_032,1730508560000,1730510240000,28.0,3,2,transferred,resolved
940,CALL_000940,AGT_043,1728401060000,1728401720000,11.0,1,3,completed,resolved
941,CALL_000941,AGT_021,1728861680000,1728865040000,56.0,5,5,abandoned,resolved
942,CALL_000942,AGT_024,1728635360000,1728636740000,23.0,3,8,abandoned,escalated
943,CALL_000943,AGT_022,1729034480000,1729035800000,22.0,5,10,abandoned,resolved
944,CALL_000944,AGT_038,1729504760000,1729505480000,12.0,5,3,transferred,resolved
945,CALL_000945,AGT_002,1728766880000,1728767840000,16.0,4,4,transferred,escalated
946,CALL_000946,AGT_016,1728688580000,1728691940000,56.0,4,5,transferred,escalated
947,CALL_000947,AGT_022,1728762380000,1728765980000,60.0,4,5,completed,follow_up
948,CALL_000948,AGT_015,1728700220000,1728702320000,35.0,2,5,transferred,escalated
949,CALL_000949,AGT_013,1730002520000,1730005400000,48.0,2,10,completed,escalated
950,CALL_000950,AGT_020,1729316420000,1729319300000,48.0,3,4,abandoned,follow_up
951,CALL_000951,AGT_024,1729747280000,1729748540000,21.0,4,6,transferred,escalated
952,CALL_000952,AGT_031,1728692480000,1728694220000,29.0,1,6,completed,escalated
953,CALL_000953,AGT_013,1728675740000,1728676160000,7.0,4,5,completed,escalated
954,CALL_000954,AGT_030,1729734560000,1729734920000,6.0,2,10,transferred,escalated
955,CALL_000955,AGT_038,1729529660000,1729529900000,4.0,2,2,abandoned,follow_up
956,CALL_000956,AGT_027,1728675860000,1728676100000,4.0,5,10,abandoned,escalated
957,CALL_000957,AGT_034,1729892600000,1729895240000,44.0,4,1,abandoned,escalated
958,CALL_000958,AGT_004,1729220180000,1729222460000,38.0,1,2,completed,follow_up
959,CALL_000959,AGT_031,1728553880000,1728555260000,23.0,2,10,completed,resolved
960,CALL_000960,AGT_044,1729738460000,1729739300000,14.0,1,7,completed,follow_up
961,CALL_000961,AGT_021,1730164880000,1730167040000,36.0,5,5,completed,resolved
962,CALL_000962,AGT_034,1730045960000,1730047640000,28.0,5,6,abandoned,follow_up
963,CALL_000963,AGT_023,1730666840000,1730669120000,38.0,4,6,transferred,follow_up
964,CALL_000964,AGT_048,1729531580000,1729535180000,60.0,4,2,completed,escalated
